"Gameday","Home","Away","GoalsHome","GoalsAway","Season"
28.0,"VfL Wolfsburg","Eintracht Frankfurt",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
28.0,"1. FSV Mainz 05","FC Augsburg",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
28.0,"SC Freiburg","1. FC Nürnberg",3.0,2.0,"1. Fussball-Bundesliga 2013/2014"
28.0,"Borussia Mönchengladbach","Hamburger SV",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
28.0,"Hannover 96","Werder Bremen",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
29.0,"Hamburger SV","Bayer 04 Leverkusen",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
29.0,"VfB Stuttgart","SC Freiburg",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
29.0,"Werder Bremen","FC Schalke 04",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
29.0,"1. FC Nürnberg","Borussia Mönchengladbach",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
29.0,"FC Augsburg","Bayern München",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
29.0,"Eintracht Frankfurt","1. FSV Mainz 05",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
29.0,"Borussia Dortmund","VfL Wolfsburg",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
29.0,"Eintracht Braunschweig","Hannover 96",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
29.0,"Hertha BSC","TSG 1899 Hoffenheim",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
30.0,"FC Schalke 04","Eintracht Frankfurt",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
30.0,"Borussia Mönchengladbach","VfB Stuttgart",1.0,1.0,"1. Fussball-Bundesliga 2013/2014"
30.0,"Hannover 96","Hamburger SV",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
30.0,"VfL Wolfsburg","1. FC Nürnberg",4.0,1.0,"1. Fussball-Bundesliga 2013/2014"
30.0,"SC Freiburg","Eintracht Braunschweig",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
30.0,"1. FSV Mainz 05","Werder Bremen",3.0,0.0,"1. Fussball-Bundesliga 2013/2014"
30.0,"Bayern München","Borussia Dortmund",0.0,3.0,"1. Fussball-Bundesliga 2013/2014"
30.0,"Bayer 04 Leverkusen","Hertha BSC",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
30.0,"TSG 1899 Hoffenheim","FC Augsburg",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
31.0,"Eintracht Frankfurt","Hannover 96",1.0,3.0,"1. Fussball-Bundesliga 2013/2014"
31.0,"Borussia Dortmund","1. FSV Mainz 05",4.0,2.0,"1. Fussball-Bundesliga 2013/2014"
31.0,"Werder Bremen","TSG 1899 Hoffenheim",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
31.0,"SC Freiburg","Borussia Mönchengladbach",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
31.0,"FC Augsburg","Hertha BSC",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
31.0,"Eintracht Braunschweig","Bayern München",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
31.0,"Hamburger SV","VfL Wolfsburg",1.0,3.0,"1. Fussball-Bundesliga 2013/2014"
31.0,"1. FC Nürnberg","Bayer 04 Leverkusen",1.0,4.0,"1. Fussball-Bundesliga 2013/2014"
31.0,"VfB Stuttgart","FC Schalke 04",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
32.0,"Hannover 96","VfB Stuttgart",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
32.0,"Bayern München","Werder Bremen",5.0,2.0,"1. Fussball-Bundesliga 2013/2014"
32.0,"VfL Wolfsburg","SC Freiburg",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
32.0,"TSG 1899 Hoffenheim","Eintracht Frankfurt",0.0,0.0,"1. Fussball-Bundesliga 2013/2014"
32.0,"1. FSV Mainz 05","1. FC Nürnberg",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
32.0,"Hertha BSC","Eintracht Braunschweig",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
32.0,"Bayer 04 Leverkusen","Borussia Dortmund",2.0,2.0,"1. Fussball-Bundesliga 2013/2014"
32.0,"FC Augsburg","Hamburger SV",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
32.0,"FC Schalke 04","Borussia Mönchengladbach",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
33.0,"Borussia Dortmund","TSG 1899 Hoffenheim",3.0,2.0,"1. Fussball-Bundesliga 2013/2014"
33.0,"Borussia Mönchengladbach","1. FSV Mainz 05",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
33.0,"VfB Stuttgart","VfL Wolfsburg",1.0,2.0,"1. Fussball-Bundesliga 2013/2014"
33.0,"Werder Bremen","Hertha BSC",2.0,0.0,"1. Fussball-Bundesliga 2013/2014"
33.0,"1. FC Nürnberg","Hannover 96",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
33.0,"SC Freiburg","FC Schalke 04",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
33.0,"Hamburger SV","Bayern München",1.0,4.0,"1. Fussball-Bundesliga 2013/2014"
33.0,"Eintracht Braunschweig","FC Augsburg",0.0,1.0,"1. Fussball-Bundesliga 2013/2014"
33.0,"Eintracht Frankfurt","Bayer 04 Leverkusen",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
34.0,"Bayern München","VfB Stuttgart",1.0,0.0,"1. Fussball-Bundesliga 2013/2014"
34.0,"FC Schalke 04","1. FC Nürnberg",4.0,1.0,"1. Fussball-Bundesliga 2013/2014"
34.0,"Bayer 04 Leverkusen","Werder Bremen",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
34.0,"Hannover 96","SC Freiburg",3.0,2.0,"1. Fussball-Bundesliga 2013/2014"
34.0,"VfL Wolfsburg","Borussia Mönchengladbach",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
34.0,"TSG 1899 Hoffenheim","Eintracht Braunschweig",3.0,1.0,"1. Fussball-Bundesliga 2013/2014"
34.0,"1. FSV Mainz 05","Hamburger SV",3.0,2.0,"1. Fussball-Bundesliga 2013/2014"
34.0,"FC Augsburg","Eintracht Frankfurt",2.0,1.0,"1. Fussball-Bundesliga 2013/2014"
34.0,"Hertha BSC","Borussia Dortmund",0.0,2.0,"1. Fussball-Bundesliga 2013/2014"
1.0,"Bayern München","VfL Wolfsburg",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
1.0,"TSG 1899 Hoffenheim","FC Augsburg",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
1.0,"Hannover 96","FC Schalke 04",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
1.0,"Hertha BSC","Werder Bremen",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
1.0,"Eintracht Frankfurt","SC Freiburg",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
1.0,"1. FC Köln","Hamburger SV",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
1.0,"Borussia Dortmund","Bayer 04 Leverkusen",0.0,2.0,"1. Fußball-Bundesliga 2014/2015"
1.0,"SC Paderborn 07","1. FSV Mainz 05",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
1.0,"Borussia Mönchengladbach","VfB Stuttgart",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
2.0,"FC Augsburg","Borussia Dortmund",2.0,3.0,"1. Fußball-Bundesliga 2014/2015"
2.0,"Bayer 04 Leverkusen","Hertha BSC",4.0,2.0,"1. Fußball-Bundesliga 2014/2015"
2.0,"VfL Wolfsburg","Eintracht Frankfurt",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
2.0,"Werder Bremen","TSG 1899 Hoffenheim",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
2.0,"VfB Stuttgart","1. FC Köln",0.0,2.0,"1. Fußball-Bundesliga 2014/2015"
2.0,"Hamburger SV","SC Paderborn 07",0.0,3.0,"1. Fußball-Bundesliga 2014/2015"
2.0,"FC Schalke 04","Bayern München",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
2.0,"1. FSV Mainz 05","Hannover 96",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
2.0,"SC Freiburg","Borussia Mönchengladbach",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
3.0,"Bayer 04 Leverkusen","Werder Bremen",3.0,3.0,"1. Fußball-Bundesliga 2014/2015"
3.0,"Bayern München","VfB Stuttgart",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
3.0,"Borussia Dortmund","SC Freiburg",3.0,1.0,"1. Fußball-Bundesliga 2014/2015"
3.0,"TSG 1899 Hoffenheim","VfL Wolfsburg",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
3.0,"Hertha BSC","1. FSV Mainz 05",1.0,3.0,"1. Fußball-Bundesliga 2014/2015"
3.0,"SC Paderborn 07","1. FC Köln",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
3.0,"Borussia Mönchengladbach","FC Schalke 04",4.0,1.0,"1. Fußball-Bundesliga 2014/2015"
3.0,"Eintracht Frankfurt","FC Augsburg",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
3.0,"Hannover 96","Hamburger SV",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
4.0,"SC Freiburg","Hertha BSC",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
4.0,"FC Schalke 04","Eintracht Frankfurt",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
4.0,"FC Augsburg","Werder Bremen",4.0,2.0,"1. Fußball-Bundesliga 2014/2015"
4.0,"VfB Stuttgart","TSG 1899 Hoffenheim",0.0,2.0,"1. Fußball-Bundesliga 2014/2015"
4.0,"Hamburger SV","Bayern München",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
4.0,"SC Paderborn 07","Hannover 96",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
4.0,"1. FSV Mainz 05","Borussia Dortmund",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
4.0,"VfL Wolfsburg","Bayer 04 Leverkusen",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
4.0,"1. FC Köln","Borussia Mönchengladbach",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
5.0,"Bayern München","SC Paderborn 07",4.0,0.0,"1. Fußball-Bundesliga 2014/2015"
5.0,"TSG 1899 Hoffenheim","SC Freiburg",3.0,3.0,"1. Fußball-Bundesliga 2014/2015"
5.0,"Werder Bremen","FC Schalke 04",0.0,3.0,"1. Fußball-Bundesliga 2014/2015"
5.0,"Eintracht Frankfurt","1. FSV Mainz 05",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
5.0,"Borussia Dortmund","VfB Stuttgart",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
5.0,"Bayer 04 Leverkusen","FC Augsburg",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
5.0,"Borussia Mönchengladbach","Hamburger SV",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
5.0,"Hannover 96","1. FC Köln",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
5.0,"Hertha BSC","VfL Wolfsburg",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
6.0,"1. FSV Mainz 05","TSG 1899 Hoffenheim",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
6.0,"FC Schalke 04","Borussia Dortmund",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
6.0,"SC Freiburg","Bayer 04 Leverkusen",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
6.0,"VfB Stuttgart","Hannover 96",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
6.0,"1. FC Köln","Bayern München",0.0,2.0,"1. Fußball-Bundesliga 2014/2015"
6.0,"SC Paderborn 07","Borussia Mönchengladbach",1.0,2.0,"1. Fußball-Bundesliga 2014/2015"
6.0,"VfL Wolfsburg","Werder Bremen",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
6.0,"FC Augsburg","Hertha BSC",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
6.0,"Hamburger SV","Eintracht Frankfurt",1.0,2.0,"1. Fußball-Bundesliga 2014/2015"
7.0,"Hertha BSC","VfB Stuttgart",3.0,2.0,"1. Fußball-Bundesliga 2014/2015"
7.0,"Bayern München","Hannover 96",4.0,0.0,"1. Fußball-Bundesliga 2014/2015"
7.0,"Borussia Dortmund","Hamburger SV",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
7.0,"Bayer 04 Leverkusen","SC Paderborn 07",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
7.0,"TSG 1899 Hoffenheim","FC Schalke 04",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
7.0,"Werder Bremen","SC Freiburg",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
7.0,"Eintracht Frankfurt","1. FC Köln",3.0,2.0,"1. Fußball-Bundesliga 2014/2015"
7.0,"VfL Wolfsburg","FC Augsburg",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
7.0,"Borussia Mönchengladbach","1. FSV Mainz 05",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
8.0,"Bayern München","Werder Bremen",6.0,0.0,"1. Fußball-Bundesliga 2014/2015"
8.0,"1. FSV Mainz 05","FC Augsburg",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
8.0,"Hannover 96","Borussia Mönchengladbach",0.0,3.0,"1. Fußball-Bundesliga 2014/2015"
8.0,"SC Freiburg","VfL Wolfsburg",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
8.0,"VfB Stuttgart","Bayer 04 Leverkusen",3.0,3.0,"1. Fußball-Bundesliga 2014/2015"
8.0,"1. FC Köln","Borussia Dortmund",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
8.0,"FC Schalke 04","Hertha BSC",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
8.0,"Hamburger SV","TSG 1899 Hoffenheim",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
8.0,"SC Paderborn 07","Eintracht Frankfurt",3.0,1.0,"1. Fußball-Bundesliga 2014/2015"
9.0,"Werder Bremen","1. FC Köln",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
9.0,"Borussia Dortmund","Hannover 96",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
9.0,"FC Augsburg","SC Freiburg",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
9.0,"TSG 1899 Hoffenheim","SC Paderborn 07",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
9.0,"Hertha BSC","Hamburger SV",3.0,0.0,"1. Fußball-Bundesliga 2014/2015"
9.0,"Eintracht Frankfurt","VfB Stuttgart",4.0,5.0,"1. Fußball-Bundesliga 2014/2015"
9.0,"Bayer 04 Leverkusen","FC Schalke 04",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
9.0,"VfL Wolfsburg","1. FSV Mainz 05",3.0,0.0,"1. Fußball-Bundesliga 2014/2015"
9.0,"Borussia Mönchengladbach","Bayern München",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
10.0,"FC Schalke 04","FC Augsburg",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
10.0,"1. FSV Mainz 05","Werder Bremen",1.0,2.0,"1. Fußball-Bundesliga 2014/2015"
10.0,"Hannover 96","Eintracht Frankfurt",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
10.0,"VfB Stuttgart","VfL Wolfsburg",0.0,4.0,"1. Fußball-Bundesliga 2014/2015"
10.0,"Hamburger SV","Bayer 04 Leverkusen",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
10.0,"Bayern München","Borussia Dortmund",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
10.0,"Borussia Mönchengladbach","TSG 1899 Hoffenheim",3.0,1.0,"1. Fußball-Bundesliga 2014/2015"
10.0,"1. FC Köln","SC Freiburg",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
10.0,"SC Paderborn 07","Hertha BSC",3.0,1.0,"1. Fußball-Bundesliga 2014/2015"
11.0,"Hertha BSC","Hannover 96",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
11.0,"FC Augsburg","SC Paderborn 07",3.0,0.0,"1. Fußball-Bundesliga 2014/2015"
11.0,"TSG 1899 Hoffenheim","1. FC Köln",3.0,4.0,"1. Fußball-Bundesliga 2014/2015"
11.0,"Eintracht Frankfurt","Bayern München",0.0,4.0,"1. Fußball-Bundesliga 2014/2015"
11.0,"SC Freiburg","FC Schalke 04",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
11.0,"Bayer 04 Leverkusen","1. FSV Mainz 05",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
11.0,"Werder Bremen","VfB Stuttgart",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
11.0,"VfL Wolfsburg","Hamburger SV",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
11.0,"Borussia Dortmund","Borussia Mönchengladbach",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
12.0,"Bayern München","TSG 1899 Hoffenheim",4.0,0.0,"1. Fußball-Bundesliga 2014/2015"
12.0,"FC Schalke 04","VfL Wolfsburg",3.0,2.0,"1. Fußball-Bundesliga 2014/2015"
12.0,"Borussia Mönchengladbach","Eintracht Frankfurt",1.0,3.0,"1. Fußball-Bundesliga 2014/2015"
12.0,"1. FSV Mainz 05","SC Freiburg",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
12.0,"Hannover 96","Bayer 04 Leverkusen",1.0,3.0,"1. Fußball-Bundesliga 2014/2015"
12.0,"SC Paderborn 07","Borussia Dortmund",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
12.0,"1. FC Köln","Hertha BSC",1.0,2.0,"1. Fußball-Bundesliga 2014/2015"
12.0,"Hamburger SV","Werder Bremen",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
12.0,"VfB Stuttgart","FC Augsburg",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
13.0,"SC Freiburg","VfB Stuttgart",1.0,4.0,"1. Fußball-Bundesliga 2014/2015"
13.0,"FC Schalke 04","1. FSV Mainz 05",4.0,1.0,"1. Fußball-Bundesliga 2014/2015"
13.0,"Bayer 04 Leverkusen","1. FC Köln",5.0,1.0,"1. Fußball-Bundesliga 2014/2015"
13.0,"FC Augsburg","Hamburger SV",3.0,1.0,"1. Fußball-Bundesliga 2014/2015"
13.0,"Hertha BSC","Bayern München",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
13.0,"Werder Bremen","SC Paderborn 07",4.0,0.0,"1. Fußball-Bundesliga 2014/2015"
13.0,"TSG 1899 Hoffenheim","Hannover 96",4.0,3.0,"1. Fußball-Bundesliga 2014/2015"
13.0,"VfL Wolfsburg","Borussia Mönchengladbach",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
13.0,"Eintracht Frankfurt","Borussia Dortmund",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
14.0,"Borussia Dortmund","TSG 1899 Hoffenheim",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
14.0,"Borussia Mönchengladbach","Hertha BSC",3.0,2.0,"1. Fußball-Bundesliga 2014/2015"
14.0,"Hannover 96","VfL Wolfsburg",1.0,3.0,"1. Fußball-Bundesliga 2014/2015"
14.0,"VfB Stuttgart","FC Schalke 04",0.0,4.0,"1. Fußball-Bundesliga 2014/2015"
14.0,"1. FC Köln","FC Augsburg",1.0,2.0,"1. Fußball-Bundesliga 2014/2015"
14.0,"SC Paderborn 07","SC Freiburg",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
14.0,"Bayern München","Bayer 04 Leverkusen",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
14.0,"Hamburger SV","1. FSV Mainz 05",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
14.0,"Eintracht Frankfurt","Werder Bremen",5.0,2.0,"1. Fußball-Bundesliga 2014/2015"
15.0,"TSG 1899 Hoffenheim","Eintracht Frankfurt",3.0,2.0,"1. Fußball-Bundesliga 2014/2015"
15.0,"FC Schalke 04","1. FC Köln",1.0,2.0,"1. Fußball-Bundesliga 2014/2015"
15.0,"FC Augsburg","Bayern München",0.0,4.0,"1. Fußball-Bundesliga 2014/2015"
15.0,"Hertha BSC","Borussia Dortmund",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
15.0,"Werder Bremen","Hannover 96",3.0,3.0,"1. Fußball-Bundesliga 2014/2015"
15.0,"SC Freiburg","Hamburger SV",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
15.0,"1. FSV Mainz 05","VfB Stuttgart",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
15.0,"Bayer 04 Leverkusen","Borussia Mönchengladbach",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
15.0,"VfL Wolfsburg","SC Paderborn 07",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
16.0,"Bayern München","SC Freiburg",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
16.0,"Hannover 96","FC Augsburg",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
16.0,"Hamburger SV","VfB Stuttgart",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
16.0,"1. FC Köln","1. FSV Mainz 05",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
16.0,"Borussia Dortmund","VfL Wolfsburg",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
16.0,"Borussia Mönchengladbach","Werder Bremen",4.0,1.0,"1. Fußball-Bundesliga 2014/2015"
16.0,"TSG 1899 Hoffenheim","Bayer 04 Leverkusen",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
16.0,"Eintracht Frankfurt","Hertha BSC",1.0,3.0,"1. Fußball-Bundesliga 2014/2015"
16.0,"SC Paderborn 07","FC Schalke 04",1.0,2.0,"1. Fußball-Bundesliga 2014/2015"
17.0,"1. FSV Mainz 05","Bayern München",1.0,2.0,"1. Fußball-Bundesliga 2014/2015"
17.0,"FC Schalke 04","Hamburger SV",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
17.0,"Bayer 04 Leverkusen","Eintracht Frankfurt",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
17.0,"FC Augsburg","Borussia Mönchengladbach",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
17.0,"Werder Bremen","Borussia Dortmund",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
17.0,"VfB Stuttgart","SC Paderborn 07",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
17.0,"VfL Wolfsburg","1. FC Köln",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
17.0,"Hertha BSC","TSG 1899 Hoffenheim",0.0,5.0,"1. Fußball-Bundesliga 2014/2015"
17.0,"SC Freiburg","Hannover 96",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
18.0,"VfL Wolfsburg","Bayern München",4.0,1.0,"1. Fußball-Bundesliga 2014/2015"
18.0,"FC Schalke 04","Hannover 96",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
18.0,"1. FSV Mainz 05","SC Paderborn 07",5.0,0.0,"1. Fußball-Bundesliga 2014/2015"
18.0,"SC Freiburg","Eintracht Frankfurt",4.0,1.0,"1. Fußball-Bundesliga 2014/2015"
18.0,"VfB Stuttgart","Borussia Mönchengladbach",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
18.0,"Hamburger SV","1. FC Köln",0.0,2.0,"1. Fußball-Bundesliga 2014/2015"
18.0,"Bayer 04 Leverkusen","Borussia Dortmund",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
18.0,"Werder Bremen","Hertha BSC",2.0,0.0,"1. Fußball-Bundesliga 2014/2015"
18.0,"FC Augsburg","TSG 1899 Hoffenheim",3.0,1.0,"1. Fußball-Bundesliga 2014/2015"
19.0,"Bayern München","FC Schalke 04",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
19.0,"Borussia Mönchengladbach","SC Freiburg",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
19.0,"Hannover 96","1. FSV Mainz 05",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
19.0,"Eintracht Frankfurt","VfL Wolfsburg",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
19.0,"Borussia Dortmund","FC Augsburg",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
19.0,"TSG 1899 Hoffenheim","Werder Bremen",1.0,2.0,"1. Fußball-Bundesliga 2014/2015"
19.0,"Hertha BSC","Bayer 04 Leverkusen",0.0,1.0,"1. Fußball-Bundesliga 2014/2015"
19.0,"1. FC Köln","VfB Stuttgart",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
19.0,"SC Paderborn 07","Hamburger SV",0.0,3.0,"1. Fußball-Bundesliga 2014/2015"
20.0,"FC Schalke 04","Borussia Mönchengladbach",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
20.0,"VfL Wolfsburg","TSG 1899 Hoffenheim",3.0,0.0,"1. Fußball-Bundesliga 2014/2015"
20.0,"1. FSV Mainz 05","Hertha BSC",0.0,2.0,"1. Fußball-Bundesliga 2014/2015"
20.0,"SC Freiburg","Borussia Dortmund",0.0,3.0,"1. Fußball-Bundesliga 2014/2015"
20.0,"VfB Stuttgart","Bayern München",0.0,2.0,"1. Fußball-Bundesliga 2014/2015"
20.0,"1. FC Köln","SC Paderborn 07",0.0,0.0,"1. Fußball-Bundesliga 2014/2015"
20.0,"Hamburger SV","Hannover 96",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
20.0,"Werder Bremen","Bayer 04 Leverkusen",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
20.0,"FC Augsburg","Eintracht Frankfurt",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
21.0,"Borussia Dortmund","1. FSV Mainz 05",4.0,2.0,"1. Fußball-Bundesliga 2014/2015"
21.0,"Bayern München","Hamburger SV",8.0,0.0,"1. Fußball-Bundesliga 2014/2015"
21.0,"Bayer 04 Leverkusen","VfL Wolfsburg",0.0,3.0,"1. Fußball-Bundesliga 2014/2015"
21.0,"Borussia Mönchengladbach","1. FC Köln",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
21.0,"TSG 1899 Hoffenheim","VfB Stuttgart",2.0,1.0,"1. Fußball-Bundesliga 2014/2015"
21.0,"Werder Bremen","FC Augsburg",3.0,2.0,"1. Fußball-Bundesliga 2014/2015"
21.0,"Eintracht Frankfurt","FC Schalke 04",1.0,0.0,"1. Fußball-Bundesliga 2014/2015"
21.0,"Hertha BSC","SC Freiburg",0.0,2.0,"1. Fußball-Bundesliga 2014/2015"
21.0,"Hannover 96","SC Paderborn 07",1.0,2.0,"1. Fußball-Bundesliga 2014/2015"
22.0,"VfB Stuttgart","Borussia Dortmund",1.0,2.0,"1. Fußball-Bundesliga 2014/2015"
22.0,"FC Schalke 04","Werder Bremen",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
22.0,"1. FSV Mainz 05","Eintracht Frankfurt",3.0,1.0,"1. Fußball-Bundesliga 2014/2015"
22.0,"FC Augsburg","Bayer 04 Leverkusen",2.0,2.0,"1. Fußball-Bundesliga 2014/2015"
22.0,"SC Freiburg","TSG 1899 Hoffenheim",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
22.0,"SC Paderborn 07","Bayern München",0.0,6.0,"1. Fußball-Bundesliga 2014/2015"
22.0,"1. FC Köln","Hannover 96",1.0,1.0,"1. Fußball-Bundesliga 2014/2015"
